developer_id,journey_id,fast_score,consistent_score,reflective_score,cluster,pace_label
518124,86,1,0,1,1,consistent learner
518124,120,1,0,1,1,consistent learner
518124,123,1,0,0,0,fast learner
518124,129,1,0,0,0,fast learner
518124,133,0,0,1,2,reflective learner
518124,159,1,0,0,0,fast learner
518124,163,1,0,0,0,fast learner
518124,165,1,0,0,0,fast learner
518124,169,1,1,1,1,consistent learner
518124,171,1,0,0,0,fast learner
518124,177,1,1,1,1,consistent learner
518124,184,0,1,0,2,reflective learner
518124,185,1,0,1,1,consistent learner
518124,191,1,0,0,0,fast learner
518124,202,1,0,0,0,fast learner
518124,209,1,0,0,0,fast learner
518124,219,1,0,0,0,fast learner
518124,237,1,0,1,1,consistent learner
518124,251,0,0,1,2,reflective learner
518124,256,1,0,0,0,fast learner
518124,261,1,0,0,0,fast learner
518124,271,1,0,1,1,consistent learner
518124,276,1,0,0,0,fast learner
518124,287,1,1,1,1,consistent learner
518124,292,0,0,1,2,reflective learner
518124,302,1,0,0,0,fast learner
518124,313,1,0,1,1,consistent learner
518124,315,0,0,0,2,reflective learner
518124,317,1,0,1,1,consistent learner
518124,319,1,1,1,1,consistent learner
518124,322,0,0,0,2,reflective learner
518124,327,1,0,0,0,fast learner
518124,335,1,0,1,1,consistent learner
518124,337,1,0,1,1,consistent learner
518124,352,1,1,1,1,consistent learner
518124,362,0,0,1,2,reflective learner
518124,367,0,0,0,2,reflective learner
518124,382,1,0,1,1,consistent learner
518124,387,1,0,1,1,consistent learner
518124,403,1,0,0,0,fast learner
518124,445,1,0,1,1,consistent learner
518124,465,0,1,0,2,reflective learner
518124,485,0,0,1,2,reflective learner
518124,490,0,0,0,2,reflective learner
518124,495,0,0,0,2,reflective learner
518124,500,0,0,0,2,reflective learner
518124,505,0,0,0,2,reflective learner
518124,530,0,0,1,2,reflective learner
518124,555,1,1,1,1,consistent learner
518124,570,1,0,0,0,fast learner
518124,595,0,0,1,2,reflective learner
518124,600,1,0,0,0,fast learner
518124,605,1,0,0,0,fast learner
518124,615,1,0,0,0,fast learner
518124,653,1,1,1,1,consistent learner
518124,852,1,0,0,0,fast learner
518124,862,1,0,0,0,fast learner
518124,867,1,0,0,0,fast learner
531259,14,1,0,1,1,consistent learner
531259,32,0,0,1,2,reflective learner
531259,51,0,0,1,2,reflective learner
531259,80,1,0,0,0,fast learner
531259,83,1,1,1,1,consistent learner
531259,86,0,0,0,2,reflective learner
531259,120,0,0,0,2,reflective learner
531259,123,1,0,0,0,fast learner
531259,129,1,1,1,1,consistent learner
531259,133,1,1,1,1,consistent learner
531259,153,0,0,0,2,reflective learner
531259,159,0,0,1,2,reflective learner
531259,163,0,1,1,2,reflective learner
531259,165,1,1,1,1,consistent learner
531259,169,0,0,0,2,reflective learner
531259,171,1,0,0,0,fast learner
531259,177,1,0,1,1,consistent learner
531259,184,0,0,0,2,reflective learner
531259,185,1,0,0,0,fast learner
531259,191,1,0,1,1,consistent learner
531259,195,1,1,1,1,consistent learner
531259,199,1,0,1,1,consistent learner
531259,202,1,0,1,1,consistent learner
531259,209,1,0,1,1,consistent learner
531259,219,1,0,1,1,consistent learner
531259,237,1,0,0,0,fast learner
531259,251,0,0,0,2,reflective learner
531259,256,1,0,1,1,consistent learner
531259,261,1,1,0,0,fast learner
531259,266,0,1,0,2,reflective learner
531259,271,1,1,1,1,consistent learner
531259,276,1,0,1,1,consistent learner
531259,281,0,0,0,2,reflective learner
531259,287,0,0,0,2,reflective learner
531259,297,0,0,0,2,reflective learner
531259,312,0,0,1,2,reflective learner
531259,313,0,0,0,2,reflective learner
531259,315,0,0,1,2,reflective learner
531259,317,1,0,0,0,fast learner
531259,319,1,0,1,1,consistent learner
531259,322,0,0,0,2,reflective learner
531259,327,1,0,0,0,fast learner
531259,332,1,0,1,1,consistent learner
531259,335,1,0,1,1,consistent learner
531259,337,1,0,1,1,consistent learner
531259,342,1,0,0,0,fast learner
531259,352,1,1,1,1,consistent learner
531259,362,0,0,0,2,reflective learner
531259,372,0,0,0,2,reflective learner
531259,382,1,0,1,1,consistent learner
531259,387,1,0,0,0,fast learner
531259,403,1,0,1,1,consistent learner
531259,408,1,0,0,0,fast learner
531259,413,1,1,1,1,consistent learner
531259,418,1,0,1,1,consistent learner
531259,423,1,0,1,1,consistent learner
531259,428,1,0,1,1,consistent learner
531259,433,1,0,1,1,consistent learner
531259,443,1,1,1,1,consistent learner
531259,445,1,0,0,0,fast learner
531259,480,1,0,1,1,consistent learner
531259,500,0,0,1,2,reflective learner
531259,505,0,0,0,2,reflective learner
531259,510,1,0,1,1,consistent learner
531259,515,1,0,1,1,consistent learner
531259,520,1,0,1,1,consistent learner
531259,525,1,0,1,1,consistent learner
531259,530,0,0,0,2,reflective learner
531259,535,1,0,0,0,fast learner
531259,545,0,0,0,2,reflective learner
531259,550,0,0,0,2,reflective learner
531259,555,1,0,1,1,consistent learner
531259,565,1,0,1,1,consistent learner
531259,570,1,0,0,0,fast learner
531259,580,1,0,0,0,fast learner
531259,590,1,0,0,0,fast learner
531259,595,0,0,1,2,reflective learner
531259,600,1,0,0,0,fast learner
531259,605,1,0,1,1,consistent learner
531259,610,1,0,0,0,fast learner
531259,615,1,0,0,0,fast learner
531259,620,1,0,0,0,fast learner
531259,625,0,0,0,2,reflective learner
531259,653,1,0,0,0,fast learner
531259,658,1,0,1,1,consistent learner
531259,663,1,0,1,1,consistent learner
531259,697,1,1,1,1,consistent learner
531259,698,0,0,0,2,reflective learner
531259,703,0,0,0,2,reflective learner
531259,708,1,0,0,0,fast learner
531259,713,0,0,1,2,reflective learner
531259,718,1,0,0,0,fast learner
531259,743,1,0,0,0,fast learner
531259,753,1,0,0,0,fast learner
531259,758,1,0,0,0,fast learner
531259,788,1,1,1,1,consistent learner
531259,818,1,0,0,0,fast learner
531259,823,0,0,0,2,reflective learner
531259,828,0,0,0,2,reflective learner
531259,831,1,0,0,0,fast learner
531259,847,1,0,1,1,consistent learner
531259,852,1,0,1,1,consistent learner
531259,862,1,0,0,0,fast learner
531259,867,1,0,0,0,fast learner
531259,881,1,0,1,1,consistent learner
531259,884,1,0,0,0,fast learner
531259,890,1,0,0,0,fast learner
531259,899,1,0,0,0,fast learner
531259,902,1,0,0,0,fast learner
791882,60,1,0,1,1,consistent learner
791882,86,1,0,1,1,consistent learner
791882,120,1,0,0,0,fast learner
791882,123,1,0,1,1,consistent learner
791882,133,1,0,1,1,consistent learner
791882,163,1,0,1,1,consistent learner
791882,169,1,0,1,1,consistent learner
791882,177,1,0,1,1,consistent learner
791882,184,1,0,1,1,consistent learner
791882,185,1,0,0,0,fast learner
791882,199,1,0,0,0,fast learner
791882,219,1,1,1,1,consistent learner
791882,237,1,0,1,1,consistent learner
791882,251,1,0,1,1,consistent learner
791882,256,1,0,1,1,consistent learner
791882,261,1,0,1,1,consistent learner
791882,266,1,0,0,0,fast learner
791882,271,1,0,0,0,fast learner
791882,276,1,0,1,1,consistent learner
791882,281,0,1,1,2,reflective learner
791882,292,1,0,0,0,fast learner
791882,302,1,0,1,1,consistent learner
791882,315,1,0,1,1,consistent learner
791882,317,1,1,1,1,consistent learner
791882,319,1,0,1,1,consistent learner
791882,335,1,0,1,1,consistent learner
791882,337,1,0,0,0,fast learner
791882,342,1,1,1,1,consistent learner
791882,362,0,1,1,2,reflective learner
791882,372,0,0,1,2,reflective learner
791882,382,1,1,1,1,consistent learner
791882,387,1,0,1,1,consistent learner
791882,392,0,1,1,2,reflective learner
791882,403,1,0,1,1,consistent learner
791882,413,1,0,0,0,fast learner
791882,418,1,0,0,0,fast learner
791882,443,1,0,0,0,fast learner
791882,490,0,0,0,2,reflective learner
791882,530,0,0,1,2,reflective learner
791882,555,1,0,1,1,consistent learner
791882,565,1,0,0,0,fast learner
791882,570,1,0,0,0,fast learner
791882,575,0,1,1,2,reflective learner
791882,590,1,0,1,1,consistent learner
791882,600,1,0,0,0,fast learner
791882,610,1,0,0,0,fast learner
791882,615,1,0,0,0,fast learner
791882,620,1,0,0,0,fast learner
791882,653,1,0,1,1,consistent learner
791882,698,0,0,0,2,reflective learner
791882,713,1,0,0,0,fast learner
791882,733,0,0,1,2,reflective learner
791882,748,0,0,1,2,reflective learner
791882,753,1,0,1,1,consistent learner
791882,763,0,1,1,2,reflective learner
791882,768,0,1,1,2,reflective learner
791882,823,0,0,1,2,reflective learner
791882,828,0,0,1,2,reflective learner
791882,852,1,0,0,0,fast learner
791882,862,1,0,0,0,fast learner
791882,867,1,0,0,0,fast learner
791882,902,1,0,0,0,fast learner
886996,14,1,1,1,1,consistent learner
886996,32,0,0,1,2,reflective learner
886996,51,1,0,1,1,consistent learner
886996,60,0,0,1,2,reflective learner
886996,80,1,1,0,0,fast learner
886996,120,1,0,1,1,consistent learner
886996,123,1,0,1,1,consistent learner
886996,129,1,0,0,0,fast learner
886996,163,1,0,0,0,fast learner
886996,165,1,0,0,0,fast learner
886996,184,0,1,1,2,reflective learner
886996,185,1,0,0,0,fast learner
886996,195,0,0,0,2,reflective learner
886996,251,1,1,1,1,consistent learner
886996,256,1,0,1,1,consistent learner
886996,261,1,0,1,1,consistent learner
886996,266,1,0,0,0,fast learner
886996,271,0,0,1,2,reflective learner
886996,315,1,0,0,0,fast learner
886996,317,1,0,1,1,consistent learner
886996,322,0,0,0,2,reflective learner
886996,335,1,0,0,0,fast learner
886996,337,1,0,0,0,fast learner
886996,352,1,1,1,1,consistent learner
886996,382,1,0,0,0,fast learner
886996,387,1,0,0,0,fast learner
886996,423,1,0,0,0,fast learner
886996,428,1,0,1,1,consistent learner
886996,433,1,0,1,1,consistent learner
886996,485,0,0,0,2,reflective learner
886996,490,0,0,0,2,reflective learner
886996,495,0,0,0,2,reflective learner
886996,500,0,0,0,2,reflective learner
886996,505,0,0,0,2,reflective learner
886996,545,0,0,0,2,reflective learner
886996,570,1,0,0,0,fast learner
886996,580,1,0,0,0,fast learner
886996,600,1,0,0,0,fast learner
886996,605,1,0,1,1,consistent learner
886996,653,1,0,0,0,fast learner
886996,673,0,0,0,2,reflective learner
886996,703,1,0,1,1,consistent learner
886996,708,1,0,0,0,fast learner
886996,753,1,0,0,0,fast learner
886996,828,0,0,1,2,reflective learner
886996,852,1,0,0,0,fast learner
886996,862,1,0,0,0,fast learner
886996,867,1,0,0,0,fast learner
886996,881,1,0,0,0,fast learner
886996,899,1,0,0,0,fast learner
886996,902,1,0,0,0,fast learner
886996,905,0,0,0,2,reflective learner
938276,14,0,1,1,2,reflective learner
938276,51,0,0,1,2,reflective learner
938276,74,0,0,1,2,reflective learner
938276,80,0,0,0,2,reflective learner
938276,123,1,0,1,1,consistent learner
938276,129,0,1,1,2,reflective learner
938276,133,1,0,1,1,consistent learner
938276,134,0,1,0,2,reflective learner
938276,163,1,0,1,1,consistent learner
938276,165,0,1,1,2,reflective learner
938276,169,0,0,1,2,reflective learner
938276,219,1,0,1,1,consistent learner
938276,251,1,0,0,0,fast learner
938276,256,0,0,1,2,reflective learner
938276,261,1,0,1,1,consistent learner
938276,271,1,1,0,0,fast learner
938276,276,1,0,1,1,consistent learner
938276,287,0,0,1,2,reflective learner
938276,332,1,0,0,0,fast learner
938276,337,1,0,0,0,fast learner
938276,352,1,0,1,1,consistent learner
938276,403,1,0,1,1,consistent learner
938276,413,1,1,1,1,consistent learner
938276,418,1,1,0,0,fast learner
938276,428,0,0,0,2,reflective learner
938276,438,0,0,0,2,reflective learner
938276,560,1,0,0,0,fast learner
938276,565,0,0,0,2,reflective learner
938276,610,1,1,1,1,consistent learner
938276,640,0,0,0,2,reflective learner
938276,653,1,0,0,0,fast learner
938276,697,1,0,0,0,fast learner
938276,881,0,0,0,2,reflective learner
1202367,14,1,0,0,0,fast learner
1202367,32,1,0,0,0,fast learner
1202367,51,1,0,1,1,consistent learner
1202367,80,1,0,1,1,consistent learner
1202367,83,1,0,0,0,fast learner
1202367,86,0,1,1,2,reflective learner
1202367,123,1,0,1,1,consistent learner
1202367,133,1,0,0,0,fast learner
1202367,144,1,0,1,1,consistent learner
1202367,145,1,0,1,1,consistent learner
1202367,153,1,0,0,0,fast learner
1202367,163,1,0,1,1,consistent learner
1202367,165,1,0,0,0,fast learner
1202367,171,1,0,0,0,fast learner
1202367,184,1,0,0,0,fast learner
1202367,185,1,0,0,0,fast learner
1202367,191,0,0,0,2,reflective learner
1202367,195,1,0,0,0,fast learner
1202367,199,1,0,0,0,fast learner
1202367,202,1,0,0,0,fast learner
1202367,209,1,0,0,0,fast learner
1202367,219,1,0,1,1,consistent learner
1202367,237,1,1,0,0,fast learner
1202367,251,1,1,1,1,consistent learner
1202367,256,1,0,1,1,consistent learner
1202367,261,1,0,1,1,consistent learner
1202367,266,1,0,0,0,fast learner
1202367,271,1,0,0,0,fast learner
1202367,276,1,0,0,0,fast learner
1202367,281,0,0,1,2,reflective learner
1202367,287,1,0,0,0,fast learner
1202367,297,1,0,0,0,fast learner
1202367,312,0,0,0,2,reflective learner
1202367,313,0,1,0,2,reflective learner
1202367,315,1,0,1,1,consistent learner
1202367,317,1,0,1,1,consistent learner
1202367,319,1,0,0,0,fast learner
1202367,332,1,0,0,0,fast learner
1202367,335,1,0,1,1,consistent learner
1202367,337,1,0,0,0,fast learner
1202367,342,1,0,1,1,consistent learner
1202367,352,1,0,0,0,fast learner
1202367,382,1,0,0,0,fast learner
1202367,387,1,0,1,1,consistent learner
1202367,403,1,0,1,1,consistent learner
1202367,413,1,0,0,0,fast learner
1202367,418,1,0,1,1,consistent learner
1202367,423,1,0,0,0,fast learner
1202367,428,1,0,0,0,fast learner
1202367,433,1,0,0,0,fast learner
1202367,443,1,0,0,0,fast learner
1202367,445,1,0,1,1,consistent learner
1202367,480,0,0,0,2,reflective learner
1202367,485,0,0,0,2,reflective learner
1202367,490,0,0,0,2,reflective learner
1202367,505,1,0,1,1,consistent learner
1202367,510,1,0,1,1,consistent learner
1202367,545,0,0,1,2,reflective learner
1202367,550,0,0,1,2,reflective learner
1202367,555,1,0,1,1,consistent learner
1202367,565,1,0,0,0,fast learner
1202367,570,1,0,0,0,fast learner
1202367,580,1,0,1,1,consistent learner
1202367,590,0,0,1,2,reflective learner
1202367,595,0,0,0,2,reflective learner
1202367,600,1,0,0,0,fast learner
1202367,605,1,0,0,0,fast learner
1202367,610,0,0,0,2,reflective learner
1202367,615,1,0,1,1,consistent learner
1202367,620,1,1,1,1,consistent learner
1202367,653,1,0,0,0,fast learner
1202367,658,0,0,0,2,reflective learner
1202367,663,1,0,0,0,fast learner
1202367,673,0,0,0,2,reflective learner
1202367,697,1,0,0,0,fast learner
1202367,708,1,0,0,0,fast learner
1202367,713,0,0,0,2,reflective learner
1202367,743,1,0,0,0,fast learner
1202367,753,1,0,0,0,fast learner
1202367,758,1,0,0,0,fast learner
1202367,788,0,0,0,2,reflective learner
1202367,823,0,0,0,2,reflective learner
1202367,831,0,0,0,2,reflective learner
1202367,852,1,0,0,0,fast learner
1202367,862,1,0,0,0,fast learner
1202367,867,1,0,0,0,fast learner
1202367,881,1,0,0,0,fast learner
1202367,899,1,0,0,0,fast learner
1202367,902,1,0,0,0,fast learner
1202367,905,0,0,0,2,reflective learner
1319457,32,1,0,0,0,fast learner
1319457,51,1,0,1,1,consistent learner
1319457,60,1,0,1,1,consistent learner
1319457,80,1,0,1,1,consistent learner
1319457,86,1,0,1,1,consistent learner
1319457,120,1,0,0,0,fast learner
1319457,123,1,1,1,1,consistent learner
1319457,153,1,0,0,0,fast learner
1319457,159,1,0,1,1,consistent learner
1319457,163,1,1,1,1,consistent learner
1319457,169,1,1,0,0,fast learner
1319457,177,1,0,1,1,consistent learner
1319457,184,1,0,1,1,consistent learner
1319457,185,1,1,1,1,consistent learner
1319457,191,1,0,0,0,fast learner
1319457,219,1,0,0,0,fast learner
1319457,237,1,0,0,0,fast learner
1319457,251,1,0,1,1,consistent learner
1319457,256,1,0,1,1,consistent learner
1319457,261,1,0,1,1,consistent learner
1319457,266,1,0,0,0,fast learner
1319457,271,1,1,1,1,consistent learner
1319457,276,1,1,0,0,fast learner
1319457,292,1,0,0,0,fast learner
1319457,297,1,0,0,0,fast learner
1319457,302,1,0,1,1,consistent learner
1319457,312,0,0,1,2,reflective learner
1319457,313,1,0,0,0,fast learner
1319457,315,1,0,1,1,consistent learner
1319457,317,1,0,0,0,fast learner
1319457,319,1,0,1,1,consistent learner
1319457,322,0,0,0,2,reflective learner
1319457,327,1,0,0,0,fast learner
1319457,335,1,0,1,1,consistent learner
1319457,337,1,0,0,0,fast learner
1319457,342,1,0,0,0,fast learner
1319457,362,0,0,0,2,reflective learner
1319457,382,1,0,1,1,consistent learner
1319457,387,1,0,1,1,consistent learner
1319457,403,1,0,0,0,fast learner
1319457,423,1,0,0,0,fast learner
1319457,428,1,0,1,1,consistent learner
1319457,443,1,0,1,1,consistent learner
1319457,465,0,1,0,2,reflective learner
1319457,485,0,0,0,2,reflective learner
1319457,490,0,0,0,2,reflective learner
1319457,500,0,0,0,2,reflective learner
1319457,505,0,0,0,2,reflective learner
1319457,510,1,0,0,0,fast learner
1319457,530,0,0,0,2,reflective learner
1319457,555,1,0,0,0,fast learner
1319457,565,1,0,1,1,consistent learner
1319457,570,1,1,1,1,consistent learner
1319457,580,1,0,0,0,fast learner
1319457,590,1,0,1,1,consistent learner
1319457,595,0,0,0,2,reflective learner
1319457,600,1,0,0,0,fast learner
1319457,605,1,0,0,0,fast learner
1319457,615,1,0,1,1,consistent learner
1319457,620,1,0,0,0,fast learner
1319457,653,1,0,1,1,consistent learner
1319457,658,1,0,0,0,fast learner
1319457,733,0,0,0,2,reflective learner
1319457,852,1,0,0,0,fast learner
1776122,60,0,0,0,2,reflective learner
1776122,80,1,0,1,1,consistent learner
1776122,86,1,0,1,1,consistent learner
1776122,120,1,0,0,0,fast learner
1776122,123,1,1,1,1,consistent learner
1776122,133,1,1,1,1,consistent learner
1776122,163,0,0,1,2,reflective learner
1776122,177,1,0,1,1,consistent learner
1776122,184,1,0,1,1,consistent learner
1776122,185,1,0,0,0,fast learner
1776122,237,1,0,1,1,consistent learner
1776122,251,1,0,0,0,fast learner
1776122,256,1,0,1,1,consistent learner
1776122,261,1,0,1,1,consistent learner
1776122,266,1,0,0,0,fast learner
1776122,281,0,0,0,2,reflective learner
1776122,302,1,0,1,1,consistent learner
1776122,313,1,0,1,1,consistent learner
1776122,315,1,0,1,1,consistent learner
1776122,317,1,0,1,1,consistent learner
1776122,319,1,0,0,0,fast learner
1776122,332,1,0,1,1,consistent learner
1776122,337,1,0,0,0,fast learner
1776122,342,1,0,1,1,consistent learner
1776122,362,0,0,0,2,reflective learner
1776122,372,0,0,1,2,reflective learner
1776122,382,1,0,0,0,fast learner
1776122,387,1,0,1,1,consistent learner
1776122,403,1,0,0,0,fast learner
1776122,423,0,0,1,2,reflective learner
1776122,490,0,0,0,2,reflective learner
1776122,495,0,0,0,2,reflective learner
1776122,500,0,0,0,2,reflective learner
1776122,530,0,0,0,2,reflective learner
1776122,555,1,0,1,1,consistent learner
1776122,570,1,0,0,0,fast learner
1776122,590,1,0,1,1,consistent learner
1776122,600,1,0,0,0,fast learner
1776122,615,1,0,0,0,fast learner
1776122,653,1,0,0,0,fast learner
1776122,673,0,0,0,2,reflective learner
1776122,708,1,0,0,0,fast learner
1776122,713,1,1,0,0,fast learner
1776122,748,0,0,0,2,reflective learner
1776122,753,1,0,0,0,fast learner
1776122,763,0,1,1,2,reflective learner
1776122,768,0,1,1,2,reflective learner
1776122,823,0,0,0,2,reflective learner
1776122,852,1,0,0,0,fast learner
1776122,862,1,0,0,0,fast learner
1776122,867,1,0,0,0,fast learner
1776122,899,1,0,0,0,fast learner
1776122,902,1,0,0,0,fast learner
1776122,905,1,0,0,0,fast learner
2131303,14,1,1,1,1,consistent learner
2131303,51,1,0,1,1,consistent learner
2131303,60,1,0,1,1,consistent learner
2131303,80,1,0,1,1,consistent learner
2131303,86,1,0,0,0,fast learner
2131303,120,1,0,1,1,consistent learner
2131303,123,1,0,1,1,consistent learner
2131303,133,1,0,1,1,consistent learner
2131303,145,1,0,0,0,fast learner
2131303,153,0,0,0,2,reflective learner
2131303,159,1,1,1,1,consistent learner
2131303,163,1,0,1,1,consistent learner
2131303,165,1,1,1,1,consistent learner
2131303,169,1,0,1,1,consistent learner
2131303,171,1,0,0,0,fast learner
2131303,177,1,0,0,0,fast learner
2131303,184,1,1,1,1,consistent learner
2131303,185,1,1,1,1,consistent learner
2131303,191,1,0,1,1,consistent learner
2131303,195,1,0,0,0,fast learner
2131303,199,0,0,1,2,reflective learner
2131303,219,1,0,1,1,consistent learner
2131303,237,1,0,1,1,consistent learner
2131303,251,1,0,0,0,fast learner
2131303,256,1,0,1,1,consistent learner
2131303,261,1,0,1,1,consistent learner
2131303,266,1,1,1,1,consistent learner
2131303,271,1,0,1,1,consistent learner
2131303,276,1,0,0,0,fast learner
2131303,281,0,0,0,2,reflective learner
2131303,287,1,1,1,1,consistent learner
2131303,292,1,0,1,1,consistent learner
2131303,302,1,0,1,1,consistent learner
2131303,315,1,0,1,1,consistent learner
2131303,317,1,0,1,1,consistent learner
2131303,319,1,0,1,1,consistent learner
2131303,332,1,0,1,1,consistent learner
2131303,335,1,0,1,1,consistent learner
2131303,337,1,0,0,0,fast learner
2131303,342,1,0,0,0,fast learner
2131303,352,1,1,1,1,consistent learner
2131303,367,0,0,0,2,reflective learner
2131303,382,1,0,1,1,consistent learner
2131303,387,1,0,1,1,consistent learner
2131303,403,1,0,0,0,fast learner
2131303,413,1,1,0,0,fast learner
2131303,418,1,0,0,0,fast learner
2131303,423,1,0,1,1,consistent learner
2131303,428,1,0,1,1,consistent learner
2131303,433,1,1,1,1,consistent learner
2131303,443,1,0,1,1,consistent learner
2131303,445,1,0,1,1,consistent learner
2131303,480,1,0,0,0,fast learner
2131303,485,0,0,0,2,reflective learner
2131303,490,0,0,0,2,reflective learner
2131303,495,0,0,0,2,reflective learner
2131303,530,0,0,1,2,reflective learner
2131303,555,1,0,1,1,consistent learner
2131303,565,1,0,0,0,fast learner
2131303,570,1,0,1,1,consistent learner
2131303,580,1,0,0,0,fast learner
2131303,590,1,0,1,1,consistent learner
2131303,595,0,0,0,2,reflective learner
2131303,600,1,0,0,0,fast learner
2131303,605,1,0,0,0,fast learner
2131303,610,1,1,0,0,fast learner
2131303,615,1,0,0,0,fast learner
2131303,620,1,0,1,1,consistent learner
2131303,653,1,0,1,1,consistent learner
2131303,663,1,0,1,1,consistent learner
2131303,697,1,0,1,1,consistent learner
2131303,743,1,0,1,1,consistent learner
2131303,753,1,0,1,1,consistent learner
2131303,758,0,0,0,2,reflective learner
2131303,788,1,0,0,0,fast learner
2131303,818,1,0,0,0,fast learner
2131303,831,1,0,0,0,fast learner
2131303,852,1,0,0,0,fast learner
2131303,862,1,0,0,0,fast learner
2131303,867,1,0,0,0,fast learner
2131303,881,0,0,1,2,reflective learner
2131303,890,1,0,0,0,fast learner
2131303,899,1,0,0,0,fast learner
2135328,14,1,0,0,0,fast learner
2135328,32,1,0,0,0,fast learner
2135328,51,1,1,1,1,consistent learner
2135328,60,1,0,0,0,fast learner
2135328,80,1,0,1,1,consistent learner
2135328,86,1,0,1,1,consistent learner
2135328,120,1,0,0,0,fast learner
2135328,123,1,0,1,1,consistent learner
2135328,133,0,0,0,2,reflective learner
2135328,144,1,0,0,0,fast learner
2135328,153,1,0,0,0,fast learner
2135328,163,1,0,1,1,consistent learner
2135328,169,1,0,0,0,fast learner
2135328,177,1,0,1,1,consistent learner
2135328,184,1,0,1,1,consistent learner
2135328,185,1,1,1,1,consistent learner
2135328,191,0,0,0,2,reflective learner
2135328,219,1,1,1,1,consistent learner
2135328,237,1,0,0,0,fast learner
2135328,251,1,0,0,0,fast learner
2135328,256,1,0,1,1,consistent learner
2135328,261,1,0,1,1,consistent learner
2135328,266,1,0,0,0,fast learner
2135328,271,0,0,0,2,reflective learner
2135328,276,0,0,0,2,reflective learner
2135328,281,0,0,0,2,reflective learner
2135328,292,1,0,1,1,consistent learner
2135328,297,1,0,0,0,fast learner
2135328,302,1,0,1,1,consistent learner
2135328,312,0,0,1,2,reflective learner
2135328,313,1,1,1,1,consistent learner
2135328,315,1,1,1,1,consistent learner
2135328,317,1,0,1,1,consistent learner
2135328,319,1,1,1,1,consistent learner
2135328,322,0,0,1,2,reflective learner
2135328,327,1,0,1,1,consistent learner
2135328,332,0,0,0,2,reflective learner
2135328,335,1,1,1,1,consistent learner
2135328,337,1,0,1,1,consistent learner
2135328,342,1,0,1,1,consistent learner
2135328,352,1,0,0,0,fast learner
2135328,362,0,0,0,2,reflective learner
2135328,382,1,0,1,1,consistent learner
2135328,387,1,0,1,1,consistent learner
2135328,423,0,0,1,2,reflective learner
2135328,428,0,0,1,2,reflective learner
2135328,433,0,0,0,2,reflective learner
2135328,443,1,1,1,1,consistent learner
2135328,465,0,1,0,2,reflective learner
2135328,490,0,0,0,2,reflective learner
2135328,500,0,0,0,2,reflective learner
2135328,505,0,0,1,2,reflective learner
2135328,510,1,0,0,0,fast learner
2135328,530,0,0,1,2,reflective learner
2135328,545,0,0,0,2,reflective learner
2135328,550,0,0,0,2,reflective learner
2135328,555,1,1,1,1,consistent learner
2135328,565,1,0,1,1,consistent learner
2135328,570,1,0,0,0,fast learner
2135328,590,1,1,1,1,consistent learner
2135328,595,0,0,1,2,reflective learner
2135328,600,1,0,0,0,fast learner
2135328,605,1,0,0,0,fast learner
2135328,615,1,0,1,1,consistent learner
2135328,620,1,1,0,0,fast learner
2135328,653,1,0,0,0,fast learner
2135328,663,1,0,0,0,fast learner
2135328,668,1,0,1,1,consistent learner
2135328,697,1,0,0,0,fast learner
2135328,698,0,0,1,2,reflective learner
2135328,708,1,1,1,1,consistent learner
2135328,713,1,1,1,1,consistent learner
2135328,743,1,0,0,0,fast learner
2135328,753,1,0,0,0,fast learner
2135328,818,1,0,1,1,consistent learner
2135328,823,0,0,0,2,reflective learner
2135328,852,1,0,0,0,fast learner
2135328,862,1,0,0,0,fast learner
2135328,867,1,0,0,0,fast learner
2395575,14,1,1,0,0,fast learner
2395575,51,1,1,0,0,fast learner
2395575,60,1,0,0,0,fast learner
2395575,80,1,1,0,0,fast learner
2395575,86,1,1,1,1,consistent learner
2395575,120,1,0,0,0,fast learner
2395575,123,1,1,0,0,fast learner
2395575,163,1,0,0,0,fast learner
2395575,165,1,1,1,1,consistent learner
2395575,169,1,0,0,0,fast learner
2395575,177,1,1,1,1,consistent learner
2395575,184,1,1,1,1,consistent learner
2395575,185,1,0,1,1,consistent learner
2395575,219,0,0,0,2,reflective learner
2395575,237,1,1,1,1,consistent learner
2395575,251,1,0,1,1,consistent learner
2395575,256,1,0,1,1,consistent learner
2395575,261,1,0,1,1,consistent learner
2395575,287,1,0,1,1,consistent learner
2395575,292,1,0,0,0,fast learner
2395575,302,1,1,1,1,consistent learner
2395575,313,1,1,0,0,fast learner
2395575,315,1,0,0,0,fast learner
2395575,317,1,0,1,1,consistent learner
2395575,319,1,1,1,1,consistent learner
2395575,322,0,0,1,2,reflective learner
2395575,327,1,0,0,0,fast learner
2395575,335,1,0,0,0,fast learner
2395575,337,1,0,0,0,fast learner
2395575,342,1,0,0,0,fast learner
2395575,352,1,1,1,1,consistent learner
2395575,367,0,0,1,2,reflective learner
2395575,382,1,0,1,1,consistent learner
2395575,413,1,0,1,1,consistent learner
2395575,443,0,0,1,2,reflective learner
2395575,445,1,0,0,0,fast learner
2395575,465,0,1,0,2,reflective learner
2395575,505,0,0,0,2,reflective learner
2395575,530,0,0,1,2,reflective learner
2395575,545,0,0,0,2,reflective learner
2395575,550,0,0,0,2,reflective learner
2395575,555,1,0,1,1,consistent learner
2395575,570,1,0,0,0,fast learner
