developer_id,journey_id,name,avg_study_hour,study_consistency_std,study_consistency_ratio,completed_modules,total_modules_viewed,avg_exam_score,exam_pass_rate,exam_fail_count,avg_submission_rating,submission_pass_rate,submission_fail_count,submission_fail_rate,completion_speed,retry_count,performance_score,struggle_score,study_time_slot,performance_level,speed_category,difficulty
17833,184,Belajar Machine Learning untuk Pemula,10.246153846153845,183.58307057474795,0.007453416149068323,31,65,83.84615384615384,0.0,0.0,4.0,0.0,1.0,1.0,0.2,1.0,48.0,2.0,Morning (6-12),Medium,Fast (< 70%),0.0
17833,185,Belajar Fundamental Deep Learning,13.0,4.273792943329026,0.2542372881355932,131,131,68.21428571428571,0.7142857142857143,4.0,1.3333333333333333,0.0,6.0,1.0,0.509090909090909,1.0,43.285714285714285,16.0,Afternoon (12-18),Medium,Fast (< 70%),0.0
17833,191,Memulai Pemrograman dengan Dart,11.864197530864198,209.34137192633472,0.013959390862944163,81,81,87.53846153846153,0.8461538461538461,2.0,2.6153846153846154,0.0,0.0,0.0,0.9,2.0,35.01538461538461,2.0,Morning (6-12),Low,Normal (70-130%),0.0
17833,219,Belajar Pengembangan Web Intermediate,11.811428571428571,190.95363293364062,0.019747235387045814,71,175,83.84615384615384,0.0,0.0,2.0,0.0,6.0,1.0,0.925,1.0,24.0,12.0,Morning (6-12),Low,Normal (70-130%),0.0
17833,237,Memulai Dasar Pemrograman untuk Menjadi Pengembang Software,17.4375,0.0,1.0,15,16,93.5,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,37.4,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
17833,251,Belajar Dasar Cloud dan Gen AI di AWS,11.535353535353535,162.5448567313866,0.011834319526627219,99,99,85.91666666666667,0.75,9.0,2.6153846153846154,0.0,0.0,0.0,0.7777777777777778,1.0,34.36666666666667,9.0,Morning (6-12),Low,Normal (70-130%),0.0
17833,256,Belajar Dasar Pemrograman JavaScript,13.448051948051948,192.60894081436783,0.00998003992015968,105,154,91.15789473684211,0.9473684210526315,1.0,5.0,0.0,1.0,1.0,0.021739130434782608,1.0,96.46315789473684,3.0,Afternoon (12-18),High,Fast (< 70%),0.0
17833,261,Belajar Back-End Pemula dengan JavaScript,9.39655172413793,154.97786580311683,0.009737827715355805,105,116,91.15384615384616,1.0,0.0,5.0,0.0,2.0,1.0,0.54,1.0,96.46153846153847,4.0,Morning (6-12),High,Fast (< 70%),0.0
17833,266,Architecting on AWS (Membangun Arsitektur Cloud di AWS),13.464705882352941,251.5532746755645,0.007554945054945055,170,170,81.42857142857143,0.7619047619047619,5.0,2.6153846153846154,0.0,0.0,0.0,0.625,1.0,32.57142857142858,5.0,Afternoon (12-18),Low,Fast (< 70%),0.0
17833,271,Belajar Fundamental Back-End dengan JavaScript,11.24607329842932,221.6181790466446,0.0134847409510291,191,191,93.75,1.0,0.0,3.0,0.0,5.0,1.0,0.12222222222222222,1.0,73.5,10.0,Morning (6-12),High,Fast (< 70%),0.0
17833,276,Menjadi Back-End Developer Expert dengan JavaScript,12.585858585858587,116.90638345734072,0.026246719160104987,99,99,76.42857142857143,0.8571428571428571,1.0,2.0,0.0,5.0,1.0,1.0853658536585367,1.0,54.57142857142857,11.0,Afternoon (12-18),Medium,Normal (70-130%),0.0
17833,292,Meniti Karier sebagai Software Developer,12.5,0.0,1.0,13,14,75.0,0.5,2.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,30.0,2.0,Afternoon (12-18),Low,Fast (< 70%),0.0
17833,297,Pengenalan Data pada Pemrograman (Data 101),13.58974358974359,0.0,0.025974025974025976,39,39,94.6,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,10.0,1.0,37.839999999999996,0.0,Afternoon (12-18),Low,Slow (> 130%),0.0
17833,302,Pengenalan ke Logika Pemrograman (Programming Logic 101),12.64864864864865,0.0,0.023255813953488372,37,37,92.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,10.0,1.0,36.800000000000004,0.0,Afternoon (12-18),Low,Slow (> 130%),0.0
17833,313,Belajar Membuat Augmented Reality dengan Lens Studio,10.058823529411764,145.0,0.0066518847006651885,16,17,100.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,40.0,0.0,Morning (6-12),Low,Fast (< 70%),0.0
17833,315,Belajar Membuat Front-End Web untuk Pemula,9.375,196.90234265843233,0.011579818031430935,83,88,80.71428571428571,0.7142857142857143,2.0,4.5,0.0,2.0,1.0,0.7777777777777778,1.0,86.28571428571428,6.0,Morning (6-12),High,Normal (70-130%),0.0
17833,317,Belajar Dasar Git dengan GitHub,11.217948717948717,174.21986109511164,0.007058823529411765,78,78,82.35714285714286,0.6428571428571429,5.0,2.6153846153846154,0.0,0.0,0.0,0.6666666666666666,1.0,32.94285714285714,5.0,Morning (6-12),Low,Fast (< 70%),0.0
17833,319,Machine Learning Terapan,11.816901408450704,10.30237297368373,0.11290322580645161,70,71,81.25,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,32.5,0.0,Morning (6-12),Low,Fast (< 70%),0.0
17833,335,Belajar Dasar UX Design,9.0,0.0,1.0,5,5,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Morning (6-12),Low,Fast (< 70%),0.0
17833,337,Belajar Dasar Google Cloud,12.038461538461538,1.16619037896906,0.5,25,26,87.5,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,35.0,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
17833,352,Belajar Pengembangan Aplikasi Android Intermediate,12.686567164179104,120.75465829523928,0.007836990595611285,66,67,96.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,38.400000000000006,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
17833,382,Belajar Dasar-Dasar DevOps,9.842105263157896,52.90085065478626,0.018867924528301886,38,38,96.42857142857143,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.5333333333333333,1.0,38.57142857142858,0.0,Morning (6-12),Low,Fast (< 70%),0.0
17833,387,Belajar Jaringan Komputer untuk Pemula,7.580645161290323,108.41381625768717,0.022082018927444796,62,62,100.0,1.0,0.0,5.0,0.0,1.0,1.0,0.88,1.0,100.0,2.0,Morning (6-12),High,Normal (70-130%),0.0
17833,423,Menjadi Linux System Administrator,12.28125,93.39596113085166,0.02046783625730994,64,64,90.0,1.0,0.0,3.3333333333333335,0.0,3.0,1.0,1.36,1.0,76.0,6.0,Afternoon (12-18),High,Slow (> 130%),0.0
17833,428,Belajar Implementasi CI/CD,12.234375,25.10324360528282,0.052083333333333336,64,64,84.375,0.75,2.0,1.3333333333333333,0.0,3.0,1.0,3.7666666666666666,1.0,49.75,8.0,Afternoon (12-18),Medium,Slow (> 130%),0.0
17833,433,Belajar Membangun Arsitektur Microservices,12.712765957446809,62.80694868219731,0.05128205128205128,94,94,90.0,0.9,1.0,3.75,0.0,4.0,1.0,1.3333333333333333,1.0,81.0,9.0,Afternoon (12-18),High,Slow (> 130%),0.0
17833,485,BDT 2022 (Tahap 2) Pre-Test Android Developer Dasar,8.5,0.0,1.0,2,2,95.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,38.0,0.0,Morning (6-12),Low,Fast (< 70%),0.0
17833,490,BDT 2022 (Tahap 2) Pre-Test Machine Learning Dasar,19.0,0.0,1.0,2,2,93.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,37.2,0.0,Evening (18-24),Low,Fast (< 70%),0.0
17833,495,BDT 2022 (Tahap 2) Pre-Test IT Support,17.0,0.0,1.0,2,2,97.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,38.800000000000004,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
17833,500,BDT 2022 (Tahap 2) Pre-Test Analisis Data,18.0,0.0,1.0,2,2,91.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,36.4,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
17833,505,Simulasi Ujian Pendidik Level 1 (Google Certified Educator Level 1 - Indonesian),17.285714285714285,0.0,1.0,2,7,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
17833,570,Belajar Dasar Manajemen Proyek,14.342105263157896,4.301162633521313,0.15151515151515152,38,38,79.28571428571429,0.8571428571428571,1.0,2.6153846153846154,0.0,0.0,0.0,0.8181818181818182,1.0,31.71428571428572,1.0,Afternoon (12-18),Low,Normal (70-130%),0.0
17833,600,Belajar Dasar Structured Query Language (SQL),9.0,0.0,1.0,0,1,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Morning (6-12),Low,Fast (< 70%),0.0
17833,615,Belajar Dasar Data Science,11.68,82.44728955857528,0.015748031496062992,50,50,90.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,5.090909090909091,1.0,36.0,0.0,Morning (6-12),Low,Slow (> 130%),0.0
17833,620,Belajar Pemrograman Prosedural dengan Python,12.775,78.97894320252553,0.02564102564102564,80,80,76.33333333333333,0.7333333333333333,4.0,2.6153846153846154,0.0,0.0,0.0,2.3636363636363638,1.0,30.53333333333333,4.0,Afternoon (12-18),Low,Slow (> 130%),0.0
17833,653,Belajar Dasar AI,11.923076923076923,4.322904116447646,0.22727272727272727,34,39,87.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,2.0,1.0,34.800000000000004,0.0,Morning (6-12),Low,Slow (> 130%),0.0
17833,852,Financial Literacy 101,6.545454545454546,0.0,0.5,11,11,100.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,4.0,1.0,40.0,0.0,Morning (6-12),Low,Slow (> 130%),0.0
32258,2,Belajar Membangun Aplikasi Android Native Bagian I,13.25,0.0,0.008771929824561403,0,4,83.84615384615384,0.0,0.0,0.0,0.0,9.0,1.0,0.56,1.0,0.0,18.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,4,Belajar Mengintegrasikan Android NDK pada Aplikasi/Game Android,10.0,0.0,1.0,0,1,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Morning (6-12),Low,Fast (< 70%),1.0
32258,5,Belajar Membangun Aplikasi Android Native Bagian II,15.25,0.0,0.0006951685783802572,0,4,83.84615384615384,0.0,0.0,0.0,0.0,5.0,1.0,0.56,1.0,0.0,10.0,Afternoon (12-18),Low,Fast (< 70%),1.0
32258,6,Belajar Membangun Aplikasi Android HTML5,21.142857142857142,0.0,0.001483679525222552,3,7,83.84615384615384,0.0,0.0,0.0,0.0,2.0,1.0,0.56,1.0,0.0,4.0,Evening (18-24),Low,Fast (< 70%),0.0
32258,12,Belajar Membangun Game Android HTML5,17.2,495.42237871672023,0.0025463805020007274,2,35,83.84615384615384,0.0,0.0,0.0,0.0,2.0,1.0,0.56,1.0,0.0,4.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,14,Belajar Fundamental Aplikasi Android,14.917098445595855,45.505237708978264,0.03574926542605289,105,193,74.54545454545455,0.9090909090909091,1.0,3.5,0.0,10.0,1.0,0.32857142857142857,1.0,71.81818181818181,21.0,Afternoon (12-18),High,Fast (< 70%),2.0
32258,32,Belajar Membangun LINE Chatbot,14.108108108108109,249.5990253774797,0.004956629491945477,13,37,83.84615384615384,0.0,0.0,3.0,0.0,2.0,1.0,0.45,2.0,36.0,4.0,Afternoon (12-18),Low,Fast (< 70%),1.0
32258,51,Belajar Membuat Aplikasi Android untuk Pemula,13.51923076923077,189.80329291137178,0.00695322376738306,48,52,88.6842105263158,0.9473684210526315,1.0,3.5,0.0,2.0,1.0,0.0,1.0,77.47368421052633,5.0,Afternoon (12-18),High,Fast (< 70%),1.0
32258,55,Kotlin Android Developer Expert,13.614035087719298,167.37789862089187,0.010043041606886656,6,57,83.84615384615384,0.0,0.0,2.7142857142857144,0.0,7.0,1.0,0.9285714285714286,1.0,32.57142857142858,14.0,Afternoon (12-18),Low,Normal (70-130%),2.0
32258,58,Belajar Membuat Game untuk Pemula,10.961538461538462,183.89255619035322,0.009308510638297872,0,26,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Morning (6-12),Low,Fast (< 70%),1.0
32258,60,Memulai Pemrograman Dengan Java,13.813953488372093,219.2502375521328,0.005970149253731343,35,43,85.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.0,2.0,34.0,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,65,Belajar Membuat Game dengan Construct 2,8.0,0.0,1.0,0,35,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Morning (6-12),Low,Fast (< 70%),1.0
32258,68,Belajar Membuat Aplikasi Kognitif,6.708333333333333,306.0,0.002531645569620253,0,24,50.0,0.5,1.0,2.6153846153846154,0.0,0.0,0.0,0.0,2.0,20.0,1.0,Morning (6-12),Low,Fast (< 70%),1.0
32258,72,Belajar Membangun Prototype Chatbot Dengan LINE Bot Designer,15.4,429.90063968317145,0.004034969737726967,0,20,83.84615384615384,0.0,0.0,3.0,0.0,4.0,1.0,0.56,1.0,36.0,8.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,74,Membangun Progressive Web Apps,11.795918367346939,7.812809993849845,0.14666666666666667,0,49,83.84615384615384,0.0,0.0,1.6666666666666667,0.0,3.0,1.0,0.56,0.0,20.0,6.0,Morning (6-12),Low,Fast (< 70%),2.0
32258,80,Memulai Pemrograman dengan Kotlin,11.552447552447552,149.2970831852352,0.010166358595194085,106,143,86.33333333333333,0.8888888888888888,3.0,4.0,0.0,3.0,1.0,0.1,1.0,82.53333333333333,9.0,Morning (6-12),High,Fast (< 70%),0.0
32258,83,Menjadi Azure Cloud Developer,19.0126582278481,127.68124372827828,0.011349306431273645,34,79,83.84615384615384,0.0,0.0,3.5,0.0,2.0,1.0,0.2,1.0,42.0,4.0,Evening (18-24),Medium,Fast (< 70%),2.0
32258,86,Memulai Pemrograman dengan Python,15.729166666666666,247.86081653823382,0.006122448979591836,73,96,95.11764705882354,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.23333333333333334,2.0,38.04705882352942,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,92,Pengantar Teknologi Blockchain,14.0,0.0,1.0,0,1,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Afternoon (12-18),Low,Fast (< 70%),1.0
32258,110,Menjadi Flutter Developer Expert (2019),18.217391304347824,0.0,1.0,0,23,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Evening (18-24),Low,Fast (< 70%),2.0
32258,116,Source Code Management untuk Pemula,13.631578947368421,296.26719359389085,0.0056625141562853904,7,19,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Afternoon (12-18),Low,Fast (< 70%),1.0
32258,120,Memulai Pemrograman Dengan C,7.541666666666667,104.9518408075289,0.013888888888888888,0,48,100.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.0,2.0,40.0,0.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,123,Belajar Dasar Pemrograman Web,9.011834319526628,203.94489613902337,0.00823045267489712,122,169,93.3157894736842,0.9473684210526315,1.0,2.0,0.0,5.0,1.0,0.2222222222222222,4.0,61.32631578947368,11.0,Morning (6-12),Medium,Fast (< 70%),0.0
32258,129,Belajar Android Jetpack Pro,12.343283582089553,101.14223086847502,0.02,46,67,83.33333333333333,0.6666666666666666,1.0,2.75,0.0,4.0,1.0,0.4857142857142857,2.0,66.33333333333334,9.0,Afternoon (12-18),Medium,Fast (< 70%),3.0
32258,133,Menjadi Google Cloud Engineer,11.721649484536082,107.75806444770033,0.017474185861795076,95,97,91.11111111111111,0.8888888888888888,1.0,2.25,0.0,4.0,1.0,10.0,1.0,63.44444444444445,9.0,Morning (6-12),Medium,Slow (> 130%),2.0
32258,135,Belajar Membuat Augmented Reality,11.30952380952381,4.642796092394706,0.17391304347826086,0,42,83.84615384615384,0.0,0.0,3.0,0.0,1.0,1.0,0.55,1.0,36.0,2.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,144,Belajar Dasar-Dasar Azure Cloud,10.31578947368421,184.24396869368616,0.009950248756218905,64,95,56.0,0.0,1.0,2.6153846153846154,0.0,0.0,0.0,0.025,1.0,22.400000000000002,1.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,145,Memulai Pemrograman Dengan Swift,12.263157894736842,209.00833764972293,0.009339559706470981,89,95,89.625,0.875,1.0,2.6153846153846154,0.0,0.0,0.0,0.025,3.0,35.85,1.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,150,Belajar Membuat Virtual Reality,12.0,3.5,0.125,0,40,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,153,Belajar Membangun LINE Front-end Framework (LIFF),8.964285714285714,316.19403325595295,0.004201680672268907,0,28,83.84615384615384,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,2.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,155,Belajar Membuat Mixed Reality,21.0,0.0,0.02,0,20,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Evening (18-24),Low,Fast (< 70%),0.0
32258,159,Belajar Membuat Aplikasi Flutter untuk Pemula,16.45098039215686,245.50617904773253,0.00744047619047619,47,51,100.0,1.0,0.0,2.6666666666666665,0.0,3.0,1.0,0.15,2.0,72.0,6.0,Afternoon (12-18),High,Fast (< 70%),0.0
32258,163,Belajar Fundamental Front-End Web Development,15.104477611940299,187.89871976383685,0.012102874432677761,1,134,96.66666666666667,1.0,0.0,4.0,0.0,1.0,1.0,0.2,2.0,86.66666666666667,2.0,Afternoon (12-18),High,Fast (< 70%),0.0
32258,165,Menjadi Android Developer Expert,13.781609195402298,66.03817025444872,0.025826446280991736,80,87,84.375,0.75,4.0,2.5,0.0,6.0,1.0,1.011111111111111,1.0,63.75,16.0,Afternoon (12-18),Medium,Normal (70-130%),0.0
32258,169,Belajar Prinsip Pemrograman SOLID,16.404761904761905,209.30738220835303,0.0070028011204481795,21,42,86.9,0.75,5.0,2.6153846153846154,0.0,0.0,0.0,0.2,1.0,34.760000000000005,5.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,171,Belajar Membuat Aplikasi iOS untuk Pemula,15.554054054054054,92.08344042226051,0.010869565217391304,64,74,82.53846153846153,0.8461538461538461,2.0,4.0,0.0,1.0,1.0,10.0,2.0,81.01538461538462,4.0,Afternoon (12-18),High,Slow (> 130%),0.0
32258,177,Belajar Dasar Visualisasi Data,8.3125,623.668181006535,0.003014318010550113,19,64,99.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.625,1.0,39.6,0.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,184,Belajar Machine Learning untuk Pemula,12.403508771929825,70.29202663364077,0.017884914463452566,17,57,83.84615384615384,0.0,0.0,5.0,0.0,2.0,1.0,0.6555555555555556,1.0,60.0,4.0,Afternoon (12-18),Medium,Fast (< 70%),0.0
32258,185,Belajar Fundamental Deep Learning,15.477611940298507,102.58824996299973,0.020855057351407715,0,67,83.84615384615384,0.0,0.0,4.0,0.0,3.0,1.0,0.21818181818181817,1.0,48.0,6.0,Afternoon (12-18),Medium,Fast (< 70%),0.0
32258,191,Memulai Pemrograman dengan Dart,17.074074074074073,125.85576454572018,0.008247422680412371,12,81,85.8,0.7666666666666667,7.0,2.6153846153846154,0.0,0.0,0.0,0.8,1.0,34.32,7.0,Afternoon (12-18),Low,Normal (70-130%),0.0
32258,195,Belajar Fundamental Aplikasi Flutter,16.315384615384616,69.19071870963299,0.0249798549556809,127,130,82.95454545454545,0.7272727272727273,6.0,1.6,0.0,5.0,1.0,0.56,0.0,52.381818181818176,16.0,Afternoon (12-18),Medium,Fast (< 70%),0.0
32258,199,Menjadi Flutter Developer Expert,17.651162790697676,58.67228902983077,0.0313588850174216,42,43,93.75,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,37.5,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,202,Belajar Fundamental Aplikasi iOS,14.866141732283465,49.36707152011945,0.032171581769437,114,127,80.41666666666667,0.9166666666666666,1.0,1.3333333333333333,0.0,6.0,1.0,10.0,1.0,48.16666666666667,13.0,Afternoon (12-18),Medium,Slow (> 130%),0.0
32258,209,Menjadi iOS Developer Expert,11.540229885057471,63.41826663674967,0.021566401816118047,85,87,60.0,0.35714285714285715,9.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,24.0,9.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,219,Belajar Pengembangan Web Intermediate,13.403141361256544,89.96493753836869,0.04028776978417266,149,191,83.84615384615384,0.0,0.0,1.5,0.0,6.0,1.0,0.9625,2.0,18.0,12.0,Afternoon (12-18),Low,Normal (70-130%),0.0
32258,237,Memulai Dasar Pemrograman untuk Menjadi Pengembang Software,21.860759493670887,3.0,0.3333333333333333,0,79,89.3,0.6,4.0,2.6153846153846154,0.0,0.0,0.0,1.1111111111111112,1.0,35.72,4.0,Evening (18-24),Low,Normal (70-130%),0.0
32258,246,Bangkit Application Screening 2021,7.444444444444445,0.0,0.25,0,9,75.66666666666667,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,30.26666666666667,0.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,251,Belajar Dasar Cloud dan Gen AI di AWS,12.202020202020202,131.57401367435807,0.015091863517060367,24,99,78.80434782608695,0.5652173913043478,20.0,2.6153846153846154,0.0,0.0,0.0,0.2777777777777778,1.0,31.52173913043478,20.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,256,Belajar Dasar Pemrograman JavaScript,13.709401709401709,102.16855579435116,0.027198549410698096,20,117,89.03125,0.78125,7.0,2.6153846153846154,0.0,0.0,0.0,0.043478260869565216,1.0,35.612500000000004,7.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,261,Belajar Back-End Pemula dengan JavaScript,13.163793103448276,154.8755298685564,0.010230179028132993,115,116,96.42857142857143,1.0,0.0,5.0,0.0,2.0,1.0,0.18,1.0,98.57142857142858,4.0,Afternoon (12-18),High,Fast (< 70%),0.0
32258,266,Architecting on AWS (Membangun Arsitektur Cloud di AWS),14.029411764705882,166.74165829883336,0.013537906137184115,21,170,74.64285714285714,0.7,21.0,2.6153846153846154,0.0,0.0,0.0,0.15,1.0,29.857142857142858,21.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,271,Belajar Fundamental Back-End dengan JavaScript,14.612021857923498,53.697043205185814,0.03169398907103825,176,183,83.84615384615384,0.0,0.0,3.75,0.0,4.0,1.0,0.4888888888888889,1.0,45.0,8.0,Afternoon (12-18),Medium,Fast (< 70%),0.0
32258,276,Menjadi Back-End Developer Expert dengan JavaScript,14.620689655172415,144.07161552505755,0.027807486631016044,116,116,80.0,0.9090909090909091,1.0,3.3333333333333335,0.0,3.0,1.0,0.2073170731707317,1.0,72.0,7.0,Afternoon (12-18),High,Fast (< 70%),0.0
32258,281,Simulasi Ujian Associate Cloud Engineer,16.857142857142858,77.18281868395323,0.00929368029739777,6,7,69.42857142857143,0.42857142857142855,4.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,27.771428571428572,4.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,287,Simulasi Ujian Associate Android Developer,11.933333333333334,80.73657821414278,0.012224938875305624,15,15,83.84615384615384,0.0,0.0,1.875,0.0,8.0,1.0,0.56,0.0,22.5,16.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,292,Meniti Karier sebagai Software Developer,20.037735849056602,0.0,0.5,0,53,96.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.8571428571428571,1.0,38.400000000000006,0.0,Evening (18-24),Low,Normal (70-130%),0.0
32258,297,Pengenalan Data pada Pemrograman (Data 101),17.435897435897434,0.5,0.75,0,39,93.2,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.6666666666666666,1.0,37.28,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,302,Pengenalan ke Logika Pemrograman (Programming Logic 101),7.081081081081081,0.0,1.0,0,37,96.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.0,1.0,38.400000000000006,0.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,307,DevOps Praktis dengan IBM Cloud (Practical DevOps with IBM Cloud),12.520833333333334,313.4840063260361,0.005952380952380952,0,96,82.07142857142857,0.7142857142857143,4.0,2.6153846153846154,0.0,0.0,0.0,0.11428571428571428,1.0,32.82857142857143,4.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,312,Simulasi Ujian TensorFlow Developer Certificate,18.5,0.0,0.0036429872495446266,3,4,83.84615384615384,0.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,0.0,0.0,Evening (18-24),Low,Fast (< 70%),0.0
32258,313,Belajar Membuat Augmented Reality dengan Lens Studio,13.31578947368421,194.98048044638222,0.01384083044982699,1,57,79.7,0.5,5.0,5.0,0.0,1.0,1.0,0.9,1.0,91.88,7.0,Afternoon (12-18),High,Normal (70-130%),0.0
32258,315,Belajar Membuat Front-End Web untuk Pemula,13.49438202247191,266.7774118998833,0.009625668449197862,89,89,94.0,1.0,0.0,2.0,0.0,4.0,1.0,0.3333333333333333,1.0,61.6,8.0,Afternoon (12-18),Medium,Fast (< 70%),0.0
32258,317,Belajar Dasar Git dengan GitHub,12.0,77.04388359889447,0.017142857142857144,78,78,93.33333333333333,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.0,1.0,37.333333333333336,0.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,319,Machine Learning Terapan,18.169014084507044,103.09946653596225,0.008976660682226212,70,71,70.83333333333333,0.6666666666666666,2.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,28.333333333333332,2.0,Evening (18-24),Low,Fast (< 70%),0.0
32258,327,Evaluasi Penguasaan Machine Learning,10.333333333333334,21.0,0.06666666666666667,15,15,58.5,0.125,7.0,2.6153846153846154,0.0,0.0,0.0,10.0,1.0,23.400000000000002,7.0,Morning (6-12),Low,Slow (> 130%),0.0
32258,332,Menjadi Google Cloud Architect,19.852941176470587,99.52406744099639,0.016042780748663103,33,34,75.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,30.0,0.0,Evening (18-24),Low,Fast (< 70%),0.0
32258,335,Belajar Dasar UX Design,8.97872340425532,112.61154470124278,0.01085883514313919,93,94,91.0,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.56,0.0,36.4,0.0,Morning (6-12),Low,Fast (< 70%),0.0
32258,337,Belajar Dasar Google Cloud,14.064102564102564,29.522590220597742,0.040697674418604654,78,78,92.14285714285714,1.0,0.0,2.6153846153846154,0.0,0.0,0.0,0.25,1.0,36.857142857142854,0.0,Afternoon (12-18),Low,Fast (< 70%),0.0
32258,342,Belajar Membuat Aplikasi Back-End untuk Pemula dengan Google Cloud,16.712962962962962,61.0,0.00398406374501992,108,108,95.0,1.0,0.0,5.0,0.0,1.0,1.0,0.022222222222222223,1.0,98.0,2.0,Afternoon (12-18),High,Fast (< 70%),0.0
